oracle_id,elo,mainboard,pickrate,picks,mainboards,name,mana_cost,type_line,oracle_text,rarity,colors,power,toughness,loyalty
47f75e25-8a52-4452-a3a8-bf1bd00942d1,956,1.0,0.0892857142857142,15,5,Warren Instigator,{R}{R},Creature — Goblin Berserker,"Double strike
Whenever Warren Instigator deals damage to an opponent, you may put a Goblin creature card from your hand onto the battlefield.",mythic,R,1,1,0.0
08cb8a30-9cb4-4517-bee5-8848aa60d1a2,1162,0.0,0.1041666666666666,10,0,Zuran Orb,{0},Artifact,Sacrifice a land: You gain 2 life.,uncommon,C,0,0,0.0
216a2a92-9ca3-4ca3-8af7-686c13b04290,666,0.2,0.0621468926553672,11,1,Shadowy Backstreet,0,Land — Plains Swamp,"({T}: Add {W} or {B}.)
Shadowy Backstreet enters tapped.
When Shadowy Backstreet enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",rare,C,0,0,0.0
9ea747cf-5d04-4aa7-bdc3-8145860cd1ba,1120,0.0,0.1835748792270531,38,0,Elegant Parlor,0,Land — Mountain Plains,"({T}: Add {R} or {W}.)
Elegant Parlor enters tapped.
When Elegant Parlor enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",rare,C,0,0,0.0
d51831b1-7394-456e-a1de-6787a59f5932,982,0.5714285714285714,0.0949367088607595,15,4,Lush Portico,0,Land — Forest Plains,"({T}: Add {G} or {W}.)
Lush Portico enters tapped.
When Lush Portico enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",rare,C,0,0,0.0
792e1072-00bf-4f63-b956-5f20cdf09f11,814,0.0,0.0431654676258992,6,0,Goblin Recruiter,{1}{R},Creature — Goblin,"When Goblin Recruiter enters, search your library for any number of Goblin cards, reveal them, then shuffle and put those cards on top in any order.",uncommon,R,1,1,0.0
37688720-03de-4eca-a82d-a0afe8d58adc,1154,1.0,0.0625,4,3,Baleful Strix,{U}{B},Artifact Creature — Bird,"Flying, deathtouch
When Baleful Strix enters, draw a card.",rare,"B,U",1,1,0.0
aaadfe41-b2be-4183-b45e-a70e53a59d2e,1110,0.0,0.075,6,0,Retrofitter Foundry,{1},Artifact,"{3}: Untap Retrofitter Foundry.
{2}, {T}: Create a 1/1 colorless Servo artifact creature token.
{1}, {T}, Sacrifice a Servo: Create a 1/1 colorless Thopter artifact creature token with flying.
{T}, Sacrifice a Thopter: Create a 4/4 colorless Construct artifact creature token.",rare,C,0,0,0.0
213fbbdd-f1bc-4bba-9124-7b26e9a706c8,1508,1.0,0.1374045801526717,18,9,Goblin Lackey,{R},Creature — Goblin,"Whenever Goblin Lackey deals damage to a player, you may put a Goblin permanent card from your hand onto the battlefield.",uncommon,R,1,1,0.0
07c82cde-f00d-4454-9df4-9286e344c9bb,1202,0.7,0.15,27,7,"Muxus, Goblin Grandee",{4}{R}{R},Legendary Creature — Goblin Noble,"When Muxus, Goblin Grandee enters, reveal the top six cards of your library. Put all Goblin creature cards with mana value 5 or less from among them onto the battlefield and the rest on the bottom of your library in a random order.
Whenever Muxus attacks, it gets +1/+1 until end of turn for each other Goblin you control.",rare,R,4,4,0.0
3a59c882-8bb8-49ba-862f-125020dd5bec,1146,0.0,0.1751824817518248,24,0,Empty the Warrens,{3}{R},Sorcery,"Create two 1/1 red Goblin creature tokens.
Storm (When you cast this spell, copy it for each spell cast before it this turn.)",common,R,0,0,0.0
b33656ae-3473-4223-845f-f9147f87678b,1194,0.2222222222222222,0.0979381443298969,19,2,Commercial District,0,Land — Mountain Forest,"({T}: Add {R} or {G}.)
Commercial District enters tapped.
When Commercial District enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",rare,C,0,0,0.0
08d80efc-9542-4ba2-824c-c8615d8d07f2,1132,0.3333333333333333,0.175531914893617,33,3,Undercity Sewers,0,Land — Island Swamp,"({T}: Add {U} or {B}.)
Undercity Sewers enters tapped.
When Undercity Sewers enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",rare,C,0,0,0.0
04e5e84f-8fd4-43ab-8f9d-5b24646f7ae5,1224,0.25,0.1280788177339901,26,3,Raucous Theater,0,Land — Swamp Mountain,"({T}: Add {B} or {R}.)
Raucous Theater enters tapped.
When Raucous Theater enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",rare,C,0,0,0.0
1962d9b3-f057-4d2c-9c5b-386d9a66148a,1130,0.25,0.0476190476190476,5,1,Goblin Cratermaker,{1}{R},Creature — Goblin Warrior,"{1}, Sacrifice Goblin Cratermaker: Choose one —
• Goblin Cratermaker deals 2 damage to target creature.
• Destroy target colorless nonland permanent.",uncommon,R,2,2,0.0
3a198a16-17b9-481e-b516-5bc945c7e247,1474,0.6428571428571429,0.1944444444444444,28,9,Priest of Titania,{1}{G},Creature — Elf Druid,{T}: Add {G} for each Elf on the battlefield.,uncommon,G,1,1,0.0
ddd649f4-dbaf-48ec-8ff7-95581257772d,1250,0.375,0.1458333333333333,14,3,Isochron Scepter,{2},Artifact,"Imprint — When Isochron Scepter enters, you may exile an instant card with mana value 2 or less from your hand.
{2}, {T}: You may copy the exiled card. If you do, you may cast the copy without paying its mana cost.",uncommon,C,0,0,0.0
eea18c55-8695-4ba1-9b38-3e7638692f5f,1458,1.0,0.0865384615384615,9,5,Saw in Half,{2}{B},Instant,"Destroy target creature. If that creature dies this way, its controller creates two tokens that are copies of that creature, except their power is half that creature's power and their toughness is half that creature's toughness. Round up each time.",rare,B,0,0,0.0
81f06f84-1580-43c0-89d5-08d34541a519,1142,0.0,0.1428571428571428,17,0,Goblin Electromancer,{U}{R},Creature — Goblin Wizard,Instant and sorcery spells you cast cost {1} less to cast.,common,"R,U",2,2,0.0
f7156897-2b02-4ecd-868d-d4d59244e9ed,1142,0.0,0.0777777777777777,7,0,Third Path Iconoclast,{U}{R},Creature — Human Monk,"Whenever you cast a noncreature spell, create a 1/1 colorless Soldier artifact creature token.",uncommon,"R,U",2,1,0.0
cf0799f3-ef64-4fcc-924a-5265e52c9727,1216,0.5714285714285714,0.0909090909090909,11,4,Impending Disaster,{1}{R},Enchantment,"At the beginning of your upkeep, if there are seven or more lands on the battlefield, sacrifice Impending Disaster and destroy all lands.",rare,R,0,0,0.0
656afde2-cdf3-4907-a0fc-7ac93f5d3e03,1432,0.6666666666666666,0.2049180327868852,25,6,Mind Over Matter,{2}{U}{U}{U}{U},Enchantment,"Discard a card: You may tap or untap target artifact, creature, or land.",rare,U,0,0,0.0
ddc7f59a-bbb1-4ba1-82c8-6813fd191940,1298,0.2857142857142857,0.1162790697674418,15,2,Siege-Gang Commander,{3}{R}{R},Creature — Goblin,"When Siege-Gang Commander enters, create three 1/1 red Goblin creature tokens.
{1}{R}, Sacrifice a Goblin: Siege-Gang Commander deals 2 damage to any target.",rare,R,2,2,0.0
5277a68e-1ceb-4b40-8e10-3d0564f5d7be,1110,0.0,0.1140350877192982,13,0,"Jace, Wielder of Mysteries",{1}{U}{U}{U},Legendary Planeswalker — Jace,"If you would draw a card while your library has no cards in it, you win the game instead.
+1: Target player mills two cards. Draw a card.
−8: Draw seven cards. Then if your library has no cards in it, you win the game.",rare,U,0,0,4.0
3c22e031-4804-4c31-bd3c-c3f29d456b34,1304,0.5,0.1171875,15,3,Fiery Confluence,{2}{R}{R},Sorcery,"Choose three. You may choose the same mode more than once.
• Fiery Confluence deals 1 damage to each creature.
• Fiery Confluence deals 2 damage to each opponent.
• Destroy target artifact.",rare,R,0,0,0.0
6e760cfe-45b9-4a3f-b2e2-4ca6ec2bd13a,1212,1.0,0.091743119266055,10,6,Bone Shards,{B},Sorcery,"As an additional cost to cast this spell, sacrifice a creature or discard a card.
Destroy target creature or planeswalker.",common,B,0,0,0.0
f2fcef65-4873-4b1f-a257-b8648097c990,1238,0.5,0.0970873786407767,10,1,Helm of Awakening,{2},Artifact,Spells cost {1} less to cast.,rare,C,0,0,0.0
fac42229-4f5f-4d04-85dd-5031d4e435aa,1040,0.0,0.043859649122807,5,0,Sword of Body and Mind,{3},Artifact — Equipment,"Equipped creature gets +2/+2 and has protection from green and from blue.
Whenever equipped creature deals combat damage to a player, you create a 2/2 green Wolf creature token and that player mills ten cards.
Equip {2}",mythic,C,0,0,0.0
1b5e6560-ff2e-4475-96cb-63f64c8a86db,882,0.0,0.0288461538461538,3,0,Soul-Guide Lantern,{1},Artifact,"When Soul-Guide Lantern enters, exile target card from a graveyard.
{T}, Sacrifice Soul-Guide Lantern: Exile each opponent's graveyard.
{1}, {T}, Sacrifice Soul-Guide Lantern: Draw a card.",uncommon,C,0,0,0.0
94f0a572-e91c-4b56-a5d1-6cbbeabd210d,1340,1.0,0.1311475409836065,16,6,Infernal Grasp,{1}{B},Instant,Destroy target creature. You lose 2 life.,uncommon,B,0,0,0.0
ccfb8b4d-651c-418a-aa19-cb23105b3f2f,1304,1.0,0.2139303482587064,43,18,Meticulous Archive,0,Land — Plains Island,"({T}: Add {W} or {U}.)
Meticulous Archive enters tapped.
When Meticulous Archive enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",rare,C,0,0,0.0
5b5bf1fa-6502-4790-b66b-f0f8504ebc7c,1090,0.0,0.0661157024793388,8,0,Cabal Ritual,{1}{B},Instant,"Add {B}{B}{B}.
Threshold — Add {B}{B}{B}{B}{B} instead if seven or more cards are in your graveyard.",common,B,0,0,0.0
cd11c27b-9368-4622-bc5a-2e0b993cc42b,1734,0.0,0.2439024390243902,20,0,Mystic Confluence,{3}{U}{U},Instant,"Choose three. You may choose the same mode more than once.
• Counter target spell unless its controller pays {3}.
• Return target creature to its owner's hand.
• Draw a card.",rare,U,0,0,0.0
6579bb00-3886-447b-a265-3e72e98bbe2c,1126,0.6666666666666666,0.1197604790419161,20,4,Spellshock,{2}{R},Enchantment,"Whenever a player casts a spell, Spellshock deals 2 damage to that player.",uncommon,R,0,0,0.0
f5f4dd28-f4ae-4d39-b9b8-6ebfd63c93fe,1178,0.5,0.1048387096774193,13,3,Basilisk Collar,{1},Artifact — Equipment,"Equipped creature has deathtouch and lifelink.
Equip {2}",rare,C,0,0,0.0
2bd111bb-ce02-414c-b5b7-e0e037d8d96b,952,0.0,0.0519480519480519,4,0,Bolas's Citadel,{3}{B}{B}{B},Legendary Artifact,"You may look at the top card of your library any time.
You may play lands and cast spells from the top of your library. If you cast a spell this way, pay life equal to its mana value rather than pay its mana cost.
{T}, Sacrifice ten nonland permanents: Each opponent loses 10 life.",rare,B,0,0,0.0
6f8a4998-35c7-4e30-a9e7-7d4ec933238a,1116,0.0,0.1066666666666666,8,0,Triumph of Saint Katherine,{4}{W},Creature — Human Warrior,"Lifelink
Praesidium Protectiva — When Triumph of Saint Katherine is put into your graveyard from the battlefield, exile it and the top six cards of your library in a face-down pile. If you do, shuffle that pile and put it back on top of your library.
Miracle {1}{W} (You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)",rare,W,5,5,0.0
b3d81980-76f2-44e2-b1c9-01e30c726312,886,0.0,0.0263157894736842,2,0,Loran of the Third Path,{2}{W},Legendary Creature — Human Artificer,"Vigilance
When Loran of the Third Path enters, destroy up to one target artifact or enchantment.
{T}: You and target opponent each draw a card.",rare,W,2,1,0.0
fbe61f74-1b3c-4e12-8758-7029872c9ff1,1228,1.0,0.074074074074074,6,3,Exhume,{1}{B},Sorcery,Each player puts a creature card from their graveyard onto the battlefield.,uncommon,B,0,0,0.0
a91a3266-cadd-47a0-9b20-160307f14c07,1446,1.0,0.1739130434782608,16,3,Archaeomancer,{2}{U}{U},Creature — Human Wizard,"When Archaeomancer enters, return target instant or sorcery card from your graveyard to your hand.",rare,U,1,2,0.0
52c3fe55-74ee-44cb-b62b-dc6c5dfdc33e,1178,0.3571428571428571,0.1370967741935483,17,5,Detective's Phoenix,{2}{R},Enchantment Creature — Phoenix,"Bestow—{R}, Collect evidence 6. (To pay this bestow cost, pay {R} and exile cards with total mana value 6 or greater from your graveyard.)
Flying, haste
Enchanted creature gets +2/+2 and has flying and haste.
You may cast Detective's Phoenix from your graveyard using its bestow ability.",rare,R,2,2,0.0
3b1f8108-6911-49e9-8f78-f950bb58cb6c,1360,0.6,0.1014492753623188,7,3,Hornet Queen,{4}{G}{G}{G},Creature — Insect,"Flying, deathtouch
When Hornet Queen enters, create four 1/1 green Insect creature tokens with flying and deathtouch.",rare,G,2,2,0.0
26d3a818-7faf-443a-a6bd-9773edaedf17,1156,1.0,0.075,6,3,Orim's Chant,{W},Instant,"Kicker {W} (You may pay an additional {W} as you cast this spell.)
Target player can't cast spells this turn. If this spell was kicked, creatures can't attack this turn.",rare,W,0,0,0.0
8a9525f4-74a6-44f0-a1b1-d57937d7783b,1590,0.7,0.296875,19,7,Temporal Fissure,{4}{U},Sorcery,"Return target permanent to its owner's hand.
Storm (When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies.)",common,U,0,0,0.0
7739311a-682b-48a6-8db2-c07f44141751,1432,0.1428571428571428,0.1476510067114094,22,2,"The Gitrog, Ravenous Ride",{3}{B}{G},Legendary Creature — Frog Horror Mount,"Trample, haste
Whenever The Gitrog, Ravenous Ride deals combat damage to a player, you may sacrifice a creature that saddled it this turn. If you do, draw X cards, then put up to X land cards from your hand onto the battlefield tapped, where X is the sacrificed creature's power.
Saddle 1",mythic,"B,G",6,5,0.0
bdbde5d0-f5e4-44da-b27c-b4ad6f374cc9,1258,0.0,0.1290322580645161,8,0,Dryad of the Ilysian Grove,{2}{G},Enchantment Creature — Nymph Dryad,"You may play an additional land on each of your turns.
Lands you control are every basic land type in addition to their other types.",rare,G,2,4,0.0
ebf7ce9b-9e5e-4557-9e28-76556997f0ee,1474,0.6666666666666666,0.2142857142857142,15,6,"Chulane, Teller of Tales",{2}{G}{W}{U},Legendary Creature — Human Druid,"Vigilance
Whenever you cast a creature spell, draw a card, then you may put a land card from your hand onto the battlefield.
{3}, {T}: Return target creature you control to its owner's hand.",mythic,"G,U,W",2,4,0.0
fd547632-a29a-4dad-a9da-155882391815,1042,0.0,0.0689655172413793,6,0,Scion of Draco,{12},Artifact Creature — Dragon,"Domain — This spell costs {2} less to cast for each basic land type among lands you control.
Flying
Each creature you control has vigilance if it's white, hexproof if it's blue, lifelink if it's black, first strike if it's red, and trample if it's green.",mythic,C,4,4,0.0
52f0dcbd-ccf3-4525-8e55-2d38b4991834,1270,0.75,0.1428571428571428,12,9,Touch the Spirit Realm,{2}{W},Enchantment,"When Touch the Spirit Realm enters, exile up to one target artifact or creature until Touch the Spirit Realm leaves the battlefield.
Channel — {1}{W}, Discard Touch the Spirit Realm: Exile target artifact or creature. Return it to the battlefield under its owner's control at the beginning of the next end step.",rare,W,0,0,0.0
f627e125-15af-4e53-b34e-82b60e4ec87b,1310,0.625,0.1702127659574468,16,5,Tangle,{1}{G},Instant,"Prevent all combat damage that would be dealt this turn.
Each attacking creature doesn't untap during its controller's next untap step.",uncommon,G,0,0,0.0
f74c4d96-bc4a-4d32-9519-a753d192144e,1220,0.0,0.0697674418604651,3,0,"Search for Azcanta // Azcanta, the Sunken Ruin",0,Legendary Enchantment // Legendary Land,,rare,C,0,0,0.0
6b2e6a51-b9e6-4848-b7d7-98f02f2b897f,1106,0.2727272727272727,0.1157024793388429,14,3,Leyline of the Guildpact,{G/W}{G/U}{B/G}{R/G},Enchantment,"If Leyline of the Guildpact is in your opening hand, you may begin the game with it on the battlefield.
Each nonland permanent you control is all colors.
Lands you control are every basic land type in addition to their other types.",rare,"B,G,R,U,W",0,0,0.0
d81285b7-a718-411a-8be3-ecc0cfe0bcb0,1110,1.0,0.0491803278688524,3,3,Goblin Sharpshooter,{2}{R},Creature — Goblin,"Goblin Sharpshooter doesn't untap during your untap step.
Whenever a creature dies, untap Goblin Sharpshooter.
{T}: Goblin Sharpshooter deals 1 damage to any target.",rare,R,1,1,0.0
4b8856f8-3cd1-450c-a71b-eb0026e8e179,1410,0.7272727272727273,0.1428571428571428,12,8,Pattern of Rebirth,{3}{G},Enchantment — Aura,"Enchant creature
When enchanted creature dies, that creature's controller may search their library for a creature card, put that card onto the battlefield, then shuffle.",rare,G,0,0,0.0
03d32ace-dd99-48c6-bcae-9b915d041aef,1542,0.6153846153846154,0.2475247524752475,25,8,Freed from the Real,{2}{U},Enchantment — Aura,"Enchant creature
{U}: Tap enchanted creature.
{U}: Untap enchanted creature.",common,U,0,0,0.0
1bc44216-4e06-4f66-89b7-5c327004604e,772,0.0,0.0121951219512195,1,0,"Valakut, the Molten Pinnacle",0,Land,"Valakut, the Molten Pinnacle enters tapped.
Whenever a Mountain you control enters, if you control at least five other Mountains, you may have Valakut, the Molten Pinnacle deal 3 damage to any target.
{T}: Add {R}.",rare,C,0,0,0.0
b081352b-d17b-4031-bbcc-c5c02cbfa6b6,1290,1.0,0.0714285714285714,3,3,"Otharri, Suns' Glory",{3}{R}{W},Legendary Creature — Phoenix,"Flying, lifelink, haste
Whenever Otharri, Suns' Glory attacks, you get an experience counter. Then create a 2/2 red Rebel creature token that's tapped and attacking for each experience counter you have.
{2}{R}{W}, Tap an untapped Rebel you control: Return Otharri from your graveyard to the battlefield tapped.",mythic,"R,W",3,3,0.0
cfd60d1f-9832-4408-b84e-0fd3018b015b,1330,0.5,0.1052631578947368,6,3,Forbidden Orchard,0,Land,"{T}: Add one mana of any color.
Whenever you tap Forbidden Orchard for mana, target opponent creates a 1/1 colorless Spirit creature token.",rare,C,0,0,0.0
4bc79fb3-81bb-42ed-9bbb-93f8cede3094,1290,0.3,0.1785714285714285,15,3,Carnage Interpreter,{1}{B/R}{B/R},Creature — Devil Detective,"When Carnage Interpreter enters, discard your hand, then investigate four times. (To investigate, create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")
As long as you have one or fewer cards in hand, Carnage Interpreter gets +2/+2 and has menace.",rare,"B,R",3,3,0.0
3d21f710-6bbc-41ae-a8e5-02debe3e02bd,1182,0.0,0.1216216216216216,9,0,Hushbringer,{1}{W},Creature — Faerie,"Flying, lifelink
Creatures entering or dying don't cause abilities to trigger.",rare,W,1,2,0.0
f0d1636e-6f80-44fe-869a-1749ab249815,986,0.0,0.0588235294117647,3,0,Molten Collapse,{B}{R},Sorcery,"Choose one. If you descended this turn, you may choose both instead. (You descended if a permanent card was put into your graveyard from anywhere.)
• Destroy target creature or planeswalker.
• Destroy target noncreature, nonland permanent with mana value 1 or less.",rare,"B,R",0,0,0.0
51b55057-8b14-4277-894b-4813b4f7eb39,890,0.0,0.0,0,0,Tidehollow Sculler,{W}{B},Artifact Creature — Zombie,"When Tidehollow Sculler enters, target opponent reveals their hand and you choose a nonland card from it. Exile that card.
When Tidehollow Sculler leaves the battlefield, return the exiled card to its owner's hand.",special,"B,W",2,2,0.0
ecd8d7f4-7b11-4097-afc0-ef3c81edd90c,1336,1.0,0.1363636363636363,9,6,Serra Paragon,{2}{W}{W},Creature — Angel,"Flying
Once during each of your turns, you may play a land from your graveyard or cast a permanent spell with mana value 3 or less from your graveyard. If you do, it gains ""When this permanent is put into a graveyard from the battlefield, exile it and you gain 2 life.""",mythic,W,3,4,0.0
59dbc873-72d9-4e7b-9442-2c7b8e8523e1,1182,0.0,0.1304347826086956,12,0,Ruination,{3}{R},Sorcery,Destroy all nonbasic lands.,rare,R,0,0,0.0
2f70f1bb-29fa-4abb-afc2-653acd0a08b9,1506,1.0,0.1521739130434782,7,5,Woodfall Primus,{5}{G}{G}{G},Creature — Treefolk Shaman,"Trample
When Woodfall Primus enters, destroy target noncreature permanent.
Persist (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)",rare,G,6,6,0.0
981298e6-ddee-49c0-9377-f47f019b4138,1318,1.0,0.15,9,6,Currency Converter,{1},Artifact,"Whenever you discard a card, you may exile that card from your graveyard.
{2}, {T}: Draw a card, then discard a card.
{T}: Put a card exiled with Currency Converter into your graveyard. If it's a land card, create a Treasure token. If it's a nonland card, create a 2/2 black Rogue creature token.",rare,C,0,0,0.0
b99ada26-9a61-4175-9fb8-15a106960220,1656,0.6470588235294118,0.2816901408450704,20,11,Ohran Frostfang,{3}{G}{G},Snow Creature — Snake,"Attacking creatures you control have deathtouch.
Whenever a creature you control deals combat damage to a player, draw a card.",rare,G,2,6,0.0
